attributes.acceleration,attributes.sprintspeed,attributes.agility,attributes.balance,attributes.jumping,attributes.stamina,attributes.strength,attributes.reactions,attributes.aggression,attributes.composure,attributes.interceptions,attributes.positioning,attributes.vision,attributes.ballcontrol,attributes.crossing,attributes.dribbling,attributes.finishing,attributes.freekickaccuracy,attributes.headingaccuracy,attributes.longpassing,attributes.shortpassing,attributes.marking,attributes.shotpower,attributes.longshots,attributes.standingtackle,attributes.slidingtackle,attributes.volleys,attributes.curve,attributes.penalties,attributes.gkdiving,attributes.gkhandling,attributes.gkkicking,attributes.gkreflexes,attributes.gkpositioning,stats.attack,stats.defending,stats.skill,stats.power,stats.movement,stats.mentality,stats.goalkeeper,info.contract.jointeamdate,info.contract.enddate,info.contract.isloanedout,info.nation.id,info.nation.name,info.name.firstname,info.name.lastname,info.name.playerjerseyname,info.name.knownas,info.name.firstnameid,info.name.lastnameid,info.name.playerjerseynameid,info.playerid,info.total_attributes,info.overallrating,info.potential,info.birthdate,info.age,info.teams.club_team.id,info.teams.club_team.name,info.teams.club_team.leagueid,info.teams.club_team.domesticprestige,info.teams.club_team.profitability,info.teams.club_team.slug,info.teams.club_team.jerseynumber,info.league,info.headshot,info.haircolor,info.eyecolor,info.skintone,info.headtype,info.bodytype,info.preferredfoot,info.skillmoves,info.weafoot,info.internationalrep,info.ovrmodifier,info.release_clause,info.height,info.weight,info.gender,info.defensiveworkrate,info.attackingworkrate,info.real_face,info.isretiring,info.valueUSD,info.valueEUR,info.valueGBP,info.wageUSD,info.wageEUR,info.wageGBP,info.traits.trait1,info.traits.trait2,card_attrs.pac,card_attrs.sho,card_attrs.pas,card_attrs.dri,card_attrs.def,card_attrs.phy,primary_position,other_positions,updated,added,removed,slug,real_ovrs.0,real_ovrs.1,real_ovrs.2,real_ovrs.3,real_ovrs.4,real_ovrs.5,real_ovrs.6,real_ovrs.7,real_ovrs.8,real_ovrs.9,real_ovrs.10
78,84,74,71,91,71,81,83,88,81,81,37,48,70,53,61,33,40,81,65,75,81,56,45,85,79,32,38,27,10,13,10,7,11,55,82,55,69,78,61,11,2021-07-01,2027-06-01,0,14,England,Fikayo,Tomori,Tomori,Fikayo Tomori,12152,37435,37435,232756,1940,82,85,1997-12-19T00:00:00.000Z,26,131681,Milano FC,31,10,1,milano-fc,23,31,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p232756.png,0,9,10,1016,4,Right,2,4,3,0,151200000.0,185,79,Male,,,Yes,No,38500000,35500000,30000000,150000,135000,115000,"Long Ball Pass, Bruiser",,81,38,53,73,81,83,CB,-,False,False,False,fikayo-tomori,18,74,76,81,76,63,65,61,59,60,59
74,72,69,72,85,79,76,80,58,68,79,60,47,81,80,67,51,44,77,73,83,85,59,54,81,81,30,70,46,15,7,15,16,13,65,83,67,71,74,60,14,2022-07-01,2026-06-01,0,45,Spain,Leila,Ouahabi El Ouahabi,Leila,Leila Ouahabi,21754,28942,21754,233150,2047,82,82,1993-03-22T00:00:00.000Z,31,116017,Manchester City,2216,8,3,manchester-city,15,2216,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233150.png,3,4,5,9001,1,Left,3,3,3,2,,172,61,Female,,,Yes,No,24000000,22000000,19000000,5100,4700,4000,Jockey,,73,50,66,73,81,75,LB,-,False,False,False,leila-ouahabi-el-ouahabi,20,79,79,78,77,71,71,68,67,69,66
65,69,69,70,78,80,83,77,78,87,84,64,73,83,82,69,67,87,68,88,86,85,86,84,85,86,78,91,87,16,16,7,11,8,77,86,84,83,70,79,12,2023-05-11,2025-06-01,0,34,Holland,Sherida,Spitse,Spitse,Sherida Spitse,34505,35490,35490,233747,2347,82,82,1990-05-29T00:00:00.000Z,34,131359,Ajax,2226,10,5,ajax,8,2226,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233747.png,6,2,2,7011,8,Right,2,3,3,0,,167,61,Female,,,Yes,No,11000000,10000000,8500000,39000,36000,30500,"Dead Ball, Long Ball Pass",Career Leadership,67,78,85,76,82,80,CB,CDM,False,False,False,sherida-spitse,19,81,80,81,83,75,79,75,74,74,73
71,70,80,72,74,60,76,76,66,85,45,82,84,89,81,88,83,80,57,78,82,47,84,78,38,33,78,90,79,7,9,13,16,16,77,40,85,75,74,74,13,2022-07-01,2025-06-01,0,34,Holland,Lieke,Martens van Leer,Martens-van Leer,Lieke Martens van Leer,22086,24345,24346,233748,2167,82,82,1992-12-16T00:00:00.000Z,31,116034,Paris Saint-Germain,2218,9,1,paris-saint-germain,11,2218,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233748.png,6,3,1,5502,8,Right,5,4,3,0,,170,66,Female,,,Yes,No,27500000,25000000,21500000,8300,7600,6500,"Incisive Pass, Tiki Taka, Technical, Flair, First Touch",Career Injury Prone,71,81,83,82,44,69,LW,LM,False,False,False,lieke-martens-van-leer,19,63,58,55,63,80,77,82,81,81,78
74,79,75,54,86,85,75,81,56,80,43,84,81,86,75,84,80,53,81,77,83,45,79,74,47,41,80,81,83,6,8,11,12,10,80,45,77,80,73,72,10,2023-06-28,2028-06-01,0,21,Germany,Kai,Havertz,Havertz,Kai Havertz,18977,15196,15196,235790,2149,82,84,1999-06-11T00:00:00.000Z,25,1,Arsenal,13,9,2,arsenal,29,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p235790.png,3,2,2,53,270,Left,4,4,3,1,,193,82,Male,,,Yes,No,42000000,38500000,33000000,150000,140000,120000,"Chip Shot, Technical, First Touch, Trivela, Aerial",,77,80,75,77,51,76,ST,CM,False,False,False,kai-havertz,17,66,64,59,65,81,78,81,81,80,80
89,87,90,84,75,68,70,80,74,82,54,81,77,83,75,85,81,62,53,75,78,51,84,79,51,48,78,78,62,6,7,8,7,9,73,50,77,76,86,72,8,2024-08-29,2028-06-01,0,27,Italy,Federico,Chiesa,Chiesa,Federico Chiesa,11899,7240,7240,235805,2171,82,82,1997-10-25T00:00:00.000Z,26,9,Liverpool,13,9,6,liverpool,14,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p235805.png,6,3,3,2504,404,Right,4,4,3,1,,175,70,Male,,,Yes,No,36500000,33500000,28500000,120000,110000,93000,"Finesse Shot, Rapid, Flair, Quick Step, Trivela",Career Injury Prone,88,78,74,84,51,72,RM,LM | ST,False,False,False,federico-chiesa,15,68,65,60,66,80,75,81,81,81,78
69,74,83,71,76,89,75,80,86,82,80,74,81,83,71,78,68,67,69,81,85,76,75,73,79,74,64,75,70,6,13,6,11,13,72,77,77,78,76,79,10,2024-07-01,2028-06-01,0,18,France,Mattéo,Guendouzi,Guendouzi,Mattéo Guendouzi,24729,14232,14232,236496,2257,82,85,1999-04-14T00:00:00.000Z,25,115841,Lazio,31,8,6,lazio,8,31,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236496.png,3,3,3,1508,4,Right,4,3,3,1,,185,68,Male,,,Yes,No,39500000,36500000,31000000,61000,56000,47500,"Incisive Pass, Tiki Taka, Jockey, Block, Anticipate, First Touch, Relentless",,72,71,77,80,76,82,CDM,CM,False,False,False,matteo-guendouzi,18,78,77,77,81,77,81,78,77,76,74
69,67,74,75,74,80,74,77,77,84,77,76,86,85,80,79,70,83,62,84,87,76,79,84,77,72,77,89,83,12,6,13,7,10,76,75,84,79,73,81,10,2024-07-01,2029-06-01,0,54,Brazil,Douglas Luiz,Soares de Paulo,Douglas Luiz,Douglas Luiz,9975,35155,9975,236499,2305,82,83,1998-05-09T00:00:00.000Z,26,45,Juventus,31,10,2,juventus,26,31,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236499.png,15,9,7,1523,2,Right,3,2,3,0,,175,66,Male,,,Yes,No,39000000,35500000,30500000,140000,130000,110000,"Flair, Press Proven",Career Solid Player,68,78,85,79,73,76,CM,CDM,False,False,False,douglas-luiz-soares-de-paulo,16,77,76,75,79,79,82,80,78,78,74
76,87,78,68,75,89,69,82,68,79,67,83,82,83,85,83,78,83,63,82,83,64,89,79,70,62,85,90,79,10,10,13,6,10,79,66,85,81,79,77,10,2023-07-02,2028-06-01,0,23,Hungary,Dominik,Szoboszlai,Szoboszlai,Dominik Szoboszlai,9804,36152,36152,236772,2310,82,86,2000-10-25T00:00:00.000Z,23,9,Liverpool,13,9,6,liverpool,8,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236772.png,0,3,2,1547,5,Right,4,4,3,0,,186,74,Male,,,Yes,No,47500000,43500000,37000000,105000,97000,82000,"Power Shot, Whipped Pass, Technical, Flair, Trivela",,82,82,84,79,65,75,CAM,CM,False,False,False,dominik-szoboszlai,17,77,74,69,75,82,81,81,81,81,79
89,84,86,83,70,75,60,80,59,80,28,80,80,84,80,86,79,74,49,74,78,40,77,76,43,46,67,77,63,6,7,15,10,10,71,43,79,72,85,65,10,2022-07-19,2029-06-01,0,163,Japan,Takefusa,Kubo,Take,Takefusa Kubo,36432,20756,36430,237681,2095,82,86,2001-06-04T00:00:00.000Z,23,457,Real Sociedad,53,7,5,real-sociedad,14,53,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237681.png,0,3,4,558,1,Left,4,4,3,1,128800000.0,173,64,Male,,,Yes,No,47500000,43500000,37000000,49500,45500,38500,"Finesse Shot, Technical, Flair, First Touch",,87,74,77,83,41,66,RM,RW,False,False,False,takefusa-kubo,16,64,60,51,60,81,74,81,80,82,76
76,79,72,87,88,67,88,81,83,83,80,77,82,84,88,83,67,77,75,80,83,83,85,70,84,80,67,83,65,8,12,7,11,13,76,83,82,80,79,79,11,2017-03-01,2028-06-01,0,14,England,Reece,James,James,Reece James,31624,17392,17392,238074,2348,82,84,1999-12-08T00:00:00.000Z,24,5,Chelsea,13,8,1,chelsea,24,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p238074.png,0,9,6,1006,3,Right,3,4,3,2,,180,91,Male,,,Yes,No,39500000,36500000,31000000,120000,110000,94000,"Whipped Pass, Jockey, Bruiser","Career Team Player, Career Injury Prone, Career Leadership",78,72,82,82,80,82,RB,-,False,False,False,reece-james,18,80,80,82,81,80,80,79,79,79,77
84,82,78,76,82,84,68,83,79,81,74,85,83,85,67,83,79,65,71,80,84,70,76,74,76,70,71,71,64,5,10,8,10,11,75,72,77,77,81,78,9,2024-07-01,2028-06-01,0,27,Italy,Davide,Frattesi,Frattesi,Davide Frattesi,8820,12545,12545,239807,2269,82,86,1999-09-22T00:00:00.000Z,24,131682,Lombardia FC,31,10,3,lombardia-fc,16,31,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239807.png,15,2,4,1508,2,Right,3,4,3,0,,178,74,Male,,,Yes,No,47500000,43500000,37000000,95000,87000,74000,Technical,,83,75,75,81,72,78,CM,CAM,False,False,False,davide-frattesi,17,77,76,74,78,81,81,82,82,81,79
67,69,66,71,78,87,75,82,72,81,78,80,84,83,79,76,70,77,72,85,86,76,82,84,74,72,72,74,85,14,8,14,10,12,76,74,79,82,71,80,12,2024-08-28,2029-06-01,0,34,Holland,Teun,Koopmeiners,Koopmeiners,Teun Koopmeiners,36895,20404,20404,240679,2295,82,83,1998-02-28T00:00:00.000Z,26,45,Juventus,31,10,2,juventus,8,31,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p240679.png,6,3,2,12,2,Left,3,2,3,0,81600000.0,183,77,Male,,,Yes,No,39000000,35500000,30500000,140000,130000,110000,Dead Ball,Career Solid Player,68,79,81,77,74,78,CM,CAM,False,False,False,teun-koopmeiners,18,78,77,75,79,79,82,80,78,77,76
81,79,83,79,87,91,75,78,60,80,75,65,64,81,82,75,46,67,76,75,79,80,73,67,76,80,59,78,68,8,12,16,16,12,69,79,76,79,80,69,13,2020-02-03,2025-06-30,1,95,United States,Sofia,Huerta,Huerta,Sofia Huerta,35177,16032,16032,242024,2223,82,82,1992-12-14T00:00:00.000Z,31,116300,Seattle Reign FC,2221,8,5,seattle-reign-fc,2,2218,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p242024.png,3,4,5,7036,8,Right,4,3,3,2,,170,60,Female,,,Yes,No,24000000,22000000,19000000,11500,10500,9100,"Incisive Pass, Pinged Pass, Whipped Pass, Relentless",,80,63,74,79,77,78,RB,-,False,False,False,sofia-huerta,19,80,79,76,76,75,74,72,71,73,69
90,87,90,85,81,85,71,81,74,83,52,84,80,81,79,83,84,72,63,69,78,53,83,77,41,37,79,80,83,7,14,15,14,13,77,44,77,80,87,76,13,2019-08-05,2026-06-01,0,103,Cameroon,Bryan,Mbeumo,Mbeumo,Bryan Mbeumo,5693,24895,24895,243014,2248,82,84,1999-08-07T00:00:00.000Z,24,1925,Brentford,13,3,2,brentford,19,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243014.png,3,3,7,1015,2,Left,4,2,1,0,,171,75,Male,,,Yes,No,43000000,39500000,33500000,94000,86000,74000,"Rapid, Quick Step",Career Solid Player,89,82,76,84,49,78,RW,RM | ST,False,False,False,bryan-mbeumo,19,68,64,58,65,81,75,81,81,82,80
80,84,80,71,80,91,71,80,75,79,78,81,80,83,84,82,68,78,69,79,80,77,84,75,80,77,64,83,66,15,7,14,7,5,73,78,81,81,79,77,10,2023-07-01,2028-06-01,0,45,Spain,Pedro Antonio,Porro Sauceda,Pedro Porro,Pedro Porro,29709,30470,29742,243576,2307,82,85,1999-09-13T00:00:00.000Z,24,18,Tottenham Hotspur,13,7,3,tottenham-hotspur,23,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243576.png,0,3,3,2518,2,Right,3,3,3,2,,173,69,Male,,,Yes,No,42000000,38500000,32500000,105000,97000,83000,"Power Shot, Tiki Taka, Whipped Pass, Block, Relentless",,82,73,81,79,76,79,RB,-,False,False,False,pedro-antonio-porro-sauceda,16,81,80,76,79,81,80,79,79,80,76
80,83,75,71,87,88,77,84,61,81,33,88,74,81,67,80,85,58,77,69,76,29,79,77,29,19,77,59,86,7,7,11,7,7,77,26,70,82,79,71,8,2020-08-11,2025-06-01,0,70,Canada,Jonathan,David,J.David,Jonathan David,18216,8787,17153,243630,2069,82,85,2000-01-14T00:00:00.000Z,24,65,LOSC Lille,16,6,5,losc-lille,9,16,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243630.png,0,9,9,1003,2,Right,3,5,3,0,,178,81,Male,,,Yes,No,46000000,42000000,36000000,48500,44500,38000,"Press Proven, Quick Step, Relentless, Trivela",Career Solid Player,82,82,67,79,37,78,ST,-,False,False,False,jonathan-david,15,59,55,50,57,79,73,79,81,79,81
40,41,58,51,60,27,54,71,18,38,15,13,39,18,16,14,12,14,15,18,24,12,56,11,12,16,11,14,19,84,78,74,82,86,16,14,16,42,53,24,81,2020-10-01,2025-06-01,0,95,United States,Casey,Murphy,Murphy,Casey Murphy,6626,26620,26620,243775,1211,82,84,1996-04-25T00:00:00.000Z,28,116303,North Carolina Courage,2221,9,5,north-carolina-courage,1,2221,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243775.png,15,2,4,9502,4,Right,1,2,3,1,,185,70,Female,,,Yes,No,28500000,26000000,22000000,7600,7000,5900,,"Cross Claimer, Career Team Player",41,20,21,42,14,40,GK,-,False,False,False,casey-murphy,80,24,24,23,23,25,25,26,26,25,27
69,71,70,74,79,88,83,81,83,77,83,78,82,80,72,76,76,61,68,80,81,79,82,80,81,75,62,70,51,11,6,10,6,11,72,79,74,83,73,76,9,2023-08-13,2028-06-01,0,13,Denmark,Morten,Hjulmand,Hjulmand,Morten Hjulmand,26292,15679,15679,244669,2236,82,86,1999-06-25T00:00:00.000Z,25,237,Sporting CP,308,10,5,sporting-cp,42,308,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p244669.png,4,2,3,2022,5,Right,3,3,3,1,,185,78,Male,,,Yes,No,42000000,38500000,32500000,20500,19000,16000,"Jockey, Block, Intercept, Anticipate, Relentless","Career Team Player, Career Leadership",70,72,74,76,77,83,CDM,CM,False,False,False,morten-hjulmand,16,78,78,79,81,77,80,78,77,76,76
82,84,85,75,76,69,60,81,49,81,34,83,80,84,74,84,82,75,67,75,78,27,86,82,39,33,76,78,74,5,6,6,8,9,76,33,80,75,82,67,7,2024-07-18,2029-06-01,0,14,England,Mason,Greenwood,Greenwood,Mason Greenwood,24552,14052,14052,246147,2087,82,86,2001-10-01T00:00:00.000Z,22,219,Olympique de Marseille,16,7,4,olympique-de-marseille,10,16,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246147.png,0,9,5,1024,1,Left,4,5,3,0,,181,70,Male,,,Yes,No,48500000,44500000,38000000,61000,56000,47500,"Finesse Shot, Power Shot, Technical, Flair, Trivela",,83,81,77,82,40,64,CAM,RM | ST,False,False,False,mason-greenwood,15,61,57,49,58,80,75,81,82,81,79
76,76,74,55,84,80,83,84,77,77,80,69,68,78,66,73,63,72,82,76,80,83,76,68,82,83,42,60,69,14,12,6,14,7,67,83,72,79,73,74,11,2022-08-22,2028-06-01,0,43,Slovakia,Dávid,Hancko,Hancko,Dávid Hancko,10317,14950,14950,247103,2189,82,84,1997-12-13T00:00:00.000Z,26,246,Feyenoord,10,10,4,feyenoord,33,10,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247103.png,3,5,1,1549,4,Left,2,3,3,0,,188,82,Male,,,Yes,No,36500000,33500000,28500000,31000,28500,24000,"Power Header, Long Ball Pass, Jockey, Anticipate",,76,65,70,74,82,81,CB,LB,False,False,False,david-hancko,19,78,79,81,79,74,76,73,73,73,73
73,76,66,64,83,69,83,80,78,78,85,34,73,74,39,66,57,32,83,82,80,82,74,30,87,78,33,54,77,5,10,13,15,7,59,83,62,68,72,71,10,2020-01-31,2028-06-01,0,101,Burkina Faso,Edmond,Tapsoba,Tapsoba,Edmond Tapsoba,10509,36573,36573,247263,2020,82,84,1999-02-02T00:00:00.000Z,25,32,Bayer 04 Leverkusen,19,9,2,bayer-04-leverkusen,12,19,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247263.png,0,9,10,1028,5,Right,2,4,3,0,,192,84,Male,,,Yes,No,37000000,34000000,28500000,89000,82000,70000,"Power Header, Pinged Pass, Long Ball Pass",,75,51,60,71,83,78,CB,-,False,False,False,edmond-tapsoba,17,73,75,82,80,66,72,67,65,63,65
70,75,68,60,88,67,90,78,79,78,33,84,74,82,48,84,82,58,78,60,75,38,91,79,31,26,79,70,72,14,5,7,12,7,73,32,71,83,71,70,9,2023-07-22,2028-06-01,0,133,Nigeria,Victor,Boniface,Boniface,Victor Boniface,38735,5080,5080,247679,2042,82,87,2000-12-23T00:00:00.000Z,23,32,Bayer 04 Leverkusen,19,9,2,bayer-04-leverkusen,22,19,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247679.png,0,3,10,3003,6,Right,4,3,3,0,,190,91,Male,,,Yes,No,50500000,46500000,39500000,94000,86000,73000,Aerial,Career Injury Prone,73,81,64,75,41,81,ST,-,False,False,False,victor-boniface,16,55,52,54,57,74,70,77,80,76,81
64,73,78,77,76,82,84,81,78,74,81,79,84,86,69,81,72,66,60,80,84,83,75,75,75,70,67,75,73,7,11,11,6,13,71,76,78,79,75,79,10,2021-07-01,2027-06-01,0,21,Germany,Lena,Lattwein,Lattwein,Lena Lattwein,21823,21447,21447,247790,2250,82,86,2000-05-02T00:00:00.000Z,24,115998,VfL Wolfsburg,2215,10,1,vfl-wolfsburg,8,2215,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247790.png,1,7,2,5505,2,Right,3,4,1,0,,176,65,Female,,,Yes,No,47500000,43500000,37000000,4500,4100,3500,"Incisive Pass, Press Proven, Aerial",,69,74,76,80,74,80,CM,CDM,False,False,False,lena-lattwein,17,77,76,77,80,78,81,80,78,77,75
69,66,75,75,72,85,68,84,70,82,83,79,82,83,70,77,69,56,65,83,83,80,65,73,82,79,49,73,45,7,6,12,13,14,68,81,75,73,74,74,11,2018-07-01,2027-06-01,0,45,Spain,Martín,Zubimendi Ibáñez,Zubimendi,Zubimendi,24404,41303,41302,248148,2174,82,86,1999-02-02T00:00:00.000Z,25,457,Real Sociedad,53,7,5,real-sociedad,4,53,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248148.png,3,7,4,3,2,Right,3,4,3,1,81600000.0,180,74,Male,,,Yes,No,42000000,38500000,32500000,52000,48000,40500,,,68,63,75,79,78,74,CDM,CM,False,False,False,martin-zubimendi-ibanez,18,79,78,77,81,77,81,79,76,76,72
66,73,81,76,73,86,72,80,57,74,81,59,57,82,75,75,45,50,64,68,79,81,50,50,83,85,33,71,47,15,6,14,12,8,60,83,70,67,76,63,11,2024-01-11,2025-06-01,0,95,United States,Emily,Fox,Fox,Emily Fox,10994,12437,12437,248343,2028,82,85,1998-07-05T00:00:00.000Z,25,116009,Arsenal,2216,9,1,arsenal,2,2216,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248343.png,19,2,2,9000,8,Right,3,4,3,2,,165,57,Female,,,Yes,No,40500000,37000000,31500000,5000,4600,3900,"Tiki Taka, Rapid, Relentless, Trivela","Career Team Player, Career Injury Prone",70,47,67,78,79,72,RB,LB,False,False,False,emily-fox,18,79,79,76,77,71,72,69,67,69,63
92,92,92,92,86,84,89,80,85,82,24,84,74,86,67,84,81,64,71,73,79,32,77,79,27,47,76,77,72,13,12,9,10,6,75,36,77,83,90,71,10,2023-08-18,2025-12-31,1,54,Brazil,Geyse,da Silva Ferreira,Geyse,Geyse,13427,41382,13427,248794,2198,82,83,1998-03-27T00:00:00.000Z,26,116012,Manchester United,2216,8,2,manchester-united,10,2221,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248794.png,0,9,8,7009,8,Right,4,3,3,0,,169,60,Female,,,Yes,No,39500000,36500000,31000000,6000,5500,4700,"Technical, Flair, Trickster, Quick Step, Trivela",,92,78,72,86,40,86,ST,RM,False,False,False,geyse-da-silva-ferreira,17,62,59,54,60,81,74,81,82,82,81
92,90,87,81,83,82,63,82,80,79,39,82,79,82,77,86,80,68,72,65,78,44,77,73,44,43,78,74,62,10,6,7,6,6,77,44,75,76,87,71,7,2019-07-02,2027-06-01,0,54,Brazil,Gabriel Teodoro,Martinelli Silva,Martinelli,Gabriel Martinelli,12879,24372,24371,251566,2157,82,85,2001-06-18T00:00:00.000Z,23,1,Arsenal,13,9,2,arsenal,11,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251566.png,0,3,3,1502,1,Right,4,3,3,0,,178,75,Male,,,Yes,No,45500000,41500000,35500000,135000,125000,105000,"Finesse Shot, Flair, Quick Step, Trivela",,91,75,74,83,48,77,LW,LM,False,False,False,gabriel-teodoro-martinelli-silva,15,66,64,57,62,81,74,80,81,82,79
52,46,38,38,63,41,53,79,23,45,10,7,47,17,12,14,9,14,12,22,25,10,55,8,10,11,9,15,16,82,79,73,85,80,14,11,17,44,51,25,80,2018-06-14,2027-06-01,0,18,France,Lucas,Chevalier,Chevalier,Lucas Chevalier,22658,7181,7181,251752,1200,82,88,2001-11-06T00:00:00.000Z,22,65,LOSC Lille,16,6,5,losc-lille,30,16,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251752.png,3,4,2,0,4,Right,1,3,3,1,,189,84,Male,,,No,No,43500000,40000000,34000000,24500,22500,19000,,Rush Out,49,17,23,39,11,45,GK,-,False,False,False,lucas-chevalier,80,25,24,22,24,27,27,27,27,25,26
78,78,73,76,87,79,82,82,76,85,83,70,69,78,76,77,41,31,74,71,81,83,61,46,83,76,41,65,42,6,6,8,14,14,63,81,65,71,78,71,10,2023-07-14,2028-06-01,0,34,Holland,Jurriën,Timber,J. Timber,Jurriën Timber,18743,37231,17130,251805,2092,82,86,2001-06-17T00:00:00.000Z,23,1,Arsenal,13,9,2,arsenal,12,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251805.png,0,4,7,1024,2,Right,3,3,3,2,,179,78,Male,,,Yes,No,44000000,40500000,34500000,120000,110000,94000,"Jockey, Press Proven",,78,50,66,79,80,81,RB,LB | CB,False,False,False,jurrien-timber,17,79,79,80,79,74,74,72,70,71,67
48,68,50,34,83,66,90,80,84,76,82,45,59,74,43,63,24,28,81,75,77,84,65,37,83,82,27,46,37,12,9,8,14,6,51,83,58,69,56,64,10,2022-07-01,2027-06-01,0,34,Holland,Sven,Botman,Botman,Sven Botman,36060,5230,5230,251809,1840,82,85,2000-01-12T00:00:00.000Z,24,13,Newcastle United,13,7,1,newcastle-united,4,13,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251809.png,6,2,2,4008,5,Left,2,3,3,0,,193,81,Male,,,Yes,No,40500000,37000000,31500000,115000,105000,88000,"Long Ball Pass, Jockey, Bruiser, Aerial",Career Injury Prone,58,39,55,63,82,81,CB,-,False,False,False,sven-botman,17,71,73,82,78,61,68,61,59,57,58
64,67,54,79,86,73,79,78,49,78,37,87,66,81,59,79,89,60,87,54,79,42,85,82,29,26,80,74,75,5,6,10,14,8,79,33,70,81,69,66,9,2023-01-04,2026-06-01,0,14,England,Bethany,England,England,Bethany England,4502,11073,11073,256489,2021,82,82,1994-06-03T00:00:00.000Z,30,116011,Tottenham Hotspur,2216,6,5,tottenham-hotspur,9,2216,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p256489.png,4,5,2,7000,8,Right,3,4,3,0,,166,59,Female,,,Yes,No,32500000,30000000,25500000,4900,4500,3800,"Power Header, Press Proven","Career Team Player, Career Leadership",66,83,65,75,44,72,ST,-,False,False,False,bethany-england,16,57,54,53,56,74,70,76,79,75,82
79,79,80,72,71,78,60,80,76,74,66,80,84,82,82,81,75,80,58,80,83,67,77,77,66,64,69,78,68,6,11,8,11,12,74,66,81,73,78,75,10,2019-07-01,2028-06-01,0,45,Spain,Alejandro,Baena Rodríguez,Álex B.,Álex Baena,1434,3375,41618,257279,2214,82,87,2001-07-20T00:00:00.000Z,22,483,Villarreal CF,53,8,5,villarreal-cf,16,53,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257279.png,3,4,4,55,1,Right,3,4,1,1,,175,70,Male,,,Yes,No,51000000,47000000,40000000,49500,45500,38500,"Dead Ball, Incisive Pass, Technical, Flair",,79,74,81,78,64,71,LM,ST | LW,False,False,False,alejandro-baena-rodriguez,17,74,72,67,74,80,79,80,79,80,75
73,84,74,80,85,71,72,79,79,73,81,33,65,83,73,64,48,30,82,79,82,86,62,33,84,82,33,60,50,10,6,9,13,9,64,84,64,65,78,64,10,2017-07-01,2026-06-01,0,21,Germany,Sophia,Kleinherne,Kleinherne,Sophia Kleinherne,35344,20155,20155,257530,2027,82,86,2000-04-12T00:00:00.000Z,24,115997,Eintracht Frankfurt,2215,8,2,eintracht-frankfurt,4,2215,https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257530.png,2,5,4,7000,7,Right,3,4,1,0,,169,56,Female,,,Yes,No,43000000,39500000,33500000,3700,3400,2900,"Whipped Pass, Block, Intercept, Slide Tackle",Career Solid Player,79,43,65,76,83,77,CB,-,False,False,False,sophia-kleinherne,17,79,80,81,80,69,71,67,64,66,62
