"attributes.acceleration","attributes.sprintspeed","attributes.agility","attributes.balance","attributes.jumping","attributes.stamina","attributes.strength","attributes.reactions","attributes.aggression","attributes.composure","attributes.interceptions","attributes.positioning","attributes.vision","attributes.ballcontrol","attributes.crossing","attributes.dribbling","attributes.finishing","attributes.freekickaccuracy","attributes.headingaccuracy","attributes.longpassing","attributes.shortpassing","attributes.marking","attributes.shotpower","attributes.longshots","attributes.standingtackle","attributes.slidingtackle","attributes.volleys","attributes.curve","attributes.penalties","attributes.gkdiving","attributes.gkhandling","attributes.gkkicking","attributes.gkreflexes","attributes.gkpositioning","stats.attack","stats.defending","stats.skill","stats.power","stats.movement","stats.mentality","stats.goalkeeper","info.contract.jointeamdate","info.contract.enddate","info.contract.isloanedout","info.nation.id","info.nation.name","info.name.firstname","info.name.lastname","info.name.playerjerseyname","info.name.knownas","info.name.firstnameid","info.name.lastnameid","info.name.playerjerseynameid","info.playerid","info.total_attributes","info.overallrating","info.potential","info.birthdate","info.age","info.teams.club_team.id","info.teams.club_team.name","info.teams.club_team.leagueid","info.teams.club_team.domesticprestige","info.teams.club_team.profitability","info.teams.club_team.slug","info.teams.club_team.jerseynumber","info.league","info.headshot","info.haircolor","info.eyecolor","info.skintone","info.headtype","info.bodytype","info.preferredfoot","info.skillmoves","info.weafoot","info.internationalrep","info.ovrmodifier","info.release_clause","info.height","info.weight","info.gender","info.defensiveworkrate","info.attackingworkrate","info.real_face","info.isretiring","info.valueUSD","info.valueEUR","info.valueGBP","info.wageUSD","info.wageEUR","info.wageGBP","info.traits.trait1","info.traits.trait2","card_attrs.pac","card_attrs.sho","card_attrs.pas","card_attrs.dri","card_attrs.def","card_attrs.phy","primary_position","other_positions","updated","added","removed","slug","real_ovrs.0","real_ovrs.1","real_ovrs.2","real_ovrs.3","real_ovrs.4","real_ovrs.5","real_ovrs.6","real_ovrs.7","real_ovrs.8","real_ovrs.9","real_ovrs.10"
40,41,58,51,60,27,54,71,18,38,15,13,39,18,16,14,12,14,15,18,24,12,56,11,12,16,11,14,19,84,78,74,82,86,"16","14","16","42","53","24","81","2020-10-01","2025-06-01",0,95,"United States","Casey","Murphy","Murphy","Casey Murphy",6626,26620,26620,243775,1211,82,84,"1996-04-25T00:00:00.000Z",28,116303,"North Carolina Courage",2221,9,5,"north-carolina-courage",1,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243775.png",15,2,4,9502,4,"Right",1,2,3,1,,185,70,"Female",,,"Yes","No",28500000,26000000,22000000,7600,7000,5900,"","Cross Claimer, Career Team Player","41","20","21","42","14","40","GK","-",false,false,false,"casey-murphy",80,24,24,23,23,25,25,26,26,25,27
69,71,70,74,79,88,83,81,83,77,83,78,82,80,72,76,76,61,68,80,81,79,82,80,81,75,62,70,51,11,6,10,6,11,"72","79","74","83","73","76","9","2023-08-13","2028-06-01",0,13,"Denmark","Morten","Hjulmand","Hjulmand","Morten Hjulmand",26292,15679,15679,244669,2236,82,86,"1999-06-25T00:00:00.000Z",25,237,"Sporting CP",308,10,5,"sporting-cp",42,308,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p244669.png",4,2,3,2022,5,"Right",3,3,3,1,,185,78,"Male",,,"Yes","No",42000000,38500000,32500000,20500,19000,16000,"Jockey, Block, Intercept, Anticipate, Relentless","Career Team Player, Career Leadership","70","72","74","76","77","83","CDM","CM",false,false,false,"morten-hjulmand",16,78,78,79,81,77,80,78,77,76,76
82,84,85,75,76,69,60,81,49,81,34,83,80,84,74,84,82,75,67,75,78,27,86,82,39,33,76,78,74,5,6,6,8,9,"76","33","80","75","82","67","7","2024-07-18","2029-06-01",0,14,"England","Mason","Greenwood","Greenwood","Mason Greenwood",24552,14052,14052,246147,2087,82,86,"2001-10-01T00:00:00.000Z",22,219,"Olympique de Marseille",16,7,4,"olympique-de-marseille",10,16,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246147.png",0,9,5,1024,1,"Left",4,5,3,0,,181,70,"Male",,,"Yes","No",48500000,44500000,38000000,61000,56000,47500,"Finesse Shot, Power Shot, Technical, Flair, Trivela","","83","81","77","82","40","64","CAM","RM | ST",false,false,false,"mason-greenwood",15,61,57,49,58,80,75,81,82,81,79
76,76,74,55,84,80,83,84,77,77,80,69,68,78,66,73,63,72,82,76,80,83,76,68,82,83,42,60,69,14,12,6,14,7,"67","83","72","79","73","74","11","2022-08-22","2028-06-01",0,43,"Slovakia","Dávid","Hancko","Hancko","Dávid Hancko",10317,14950,14950,247103,2189,82,84,"1997-12-13T00:00:00.000Z",26,246,"Feyenoord",10,10,4,"feyenoord",33,10,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247103.png",3,5,1,1549,4,"Left",2,3,3,0,,188,82,"Male",,,"Yes","No",36500000,33500000,28500000,31000,28500,24000,"Power Header, Long Ball Pass, Jockey, Anticipate","","76","65","70","74","82","81","CB","LB",false,false,false,"david-hancko",19,78,79,81,79,74,76,73,73,73,73
73,76,66,64,83,69,83,80,78,78,85,34,73,74,39,66,57,32,83,82,80,82,74,30,87,78,33,54,77,5,10,13,15,7,"59","83","62","68","72","71","10","2020-01-31","2028-06-01",0,101,"Burkina Faso","Edmond","Tapsoba","Tapsoba","Edmond Tapsoba",10509,36573,36573,247263,2020,82,84,"1999-02-02T00:00:00.000Z",25,32,"Bayer 04 Leverkusen",19,9,2,"bayer-04-leverkusen",12,19,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247263.png",0,9,10,1028,5,"Right",2,4,3,0,,192,84,"Male",,,"Yes","No",37000000,34000000,28500000,89000,82000,70000,"Power Header, Pinged Pass, Long Ball Pass","","75","51","60","71","83","78","CB","-",false,false,false,"edmond-tapsoba",17,73,75,82,80,66,72,67,65,63,65
70,75,68,60,88,67,90,78,79,78,33,84,74,82,48,84,82,58,78,60,75,38,91,79,31,26,79,70,72,14,5,7,12,7,"73","32","71","83","71","70","9","2023-07-22","2028-06-01",0,133,"Nigeria","Victor","Boniface","Boniface","Victor Boniface",38735,5080,5080,247679,2042,82,87,"2000-12-23T00:00:00.000Z",23,32,"Bayer 04 Leverkusen",19,9,2,"bayer-04-leverkusen",22,19,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247679.png",0,3,10,3003,6,"Right",4,3,3,0,,190,91,"Male",,,"Yes","No",50500000,46500000,39500000,94000,86000,73000,"Aerial","Career Injury Prone","73","81","64","75","41","81","ST","-",false,false,false,"victor-boniface",16,55,52,54,57,74,70,77,80,76,81
64,73,78,77,76,82,84,81,78,74,81,79,84,86,69,81,72,66,60,80,84,83,75,75,75,70,67,75,73,7,11,11,6,13,"71","76","78","79","75","79","10","2021-07-01","2027-06-01",0,21,"Germany","Lena","Lattwein","Lattwein","Lena Lattwein",21823,21447,21447,247790,2250,82,86,"2000-05-02T00:00:00.000Z",24,115998,"VfL Wolfsburg",2215,10,1,"vfl-wolfsburg",8,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247790.png",1,7,2,5505,2,"Right",3,4,1,0,,176,65,"Female",,,"Yes","No",47500000,43500000,37000000,4500,4100,3500,"Incisive Pass, Press Proven, Aerial","","69","74","76","80","74","80","CM","CDM",false,false,false,"lena-lattwein",17,77,76,77,80,78,81,80,78,77,75
69,66,75,75,72,85,68,84,70,82,83,79,82,83,70,77,69,56,65,83,83,80,65,73,82,79,49,73,45,7,6,12,13,14,"68","81","75","73","74","74","11","2018-07-01","2027-06-01",0,45,"Spain","Martín","Zubimendi Ibáñez","Zubimendi","Zubimendi",24404,41303,41302,248148,2174,82,86,"1999-02-02T00:00:00.000Z",25,457,"Real Sociedad",53,7,5,"real-sociedad",4,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248148.png",3,7,4,3,2,"Right",3,4,3,1,81600000,180,74,"Male",,,"Yes","No",42000000,38500000,32500000,52000,48000,40500,"","","68","63","75","79","78","74","CDM","CM",false,false,false,"martin-zubimendi-ibanez",18,79,78,77,81,77,81,79,76,76,72
66,73,81,76,73,86,72,80,57,74,81,59,57,82,75,75,45,50,64,68,79,81,50,50,83,85,33,71,47,15,6,14,12,8,"60","83","70","67","76","63","11","2024-01-11","2025-06-01",0,95,"United States","Emily","Fox","Fox","Emily Fox",10994,12437,12437,248343,2028,82,85,"1998-07-05T00:00:00.000Z",25,116009,"Arsenal",2216,9,1,"arsenal",2,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248343.png",19,2,2,9000,8,"Right",3,4,3,2,,165,57,"Female",,,"Yes","No",40500000,37000000,31500000,5000,4600,3900,"Tiki Taka, Rapid, Relentless, Trivela","Career Team Player, Career Injury Prone","70","47","67","78","79","72","RB","LB",false,false,false,"emily-fox",18,79,79,76,77,71,72,69,67,69,63
92,92,92,92,86,84,89,80,85,82,24,84,74,86,67,84,81,64,71,73,79,32,77,79,27,47,76,77,72,13,12,9,10,6,"75","36","77","83","90","71","10","2023-08-18","2025-12-31",1,54,"Brazil","Geyse","da Silva Ferreira","Geyse","Geyse",13427,41382,13427,248794,2198,82,83,"1998-03-27T00:00:00.000Z",26,116012,"Manchester United",2216,8,2,"manchester-united",10,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p248794.png",0,9,8,7009,8,"Right",4,3,3,0,,169,60,"Female",,,"Yes","No",39500000,36500000,31000000,6000,5500,4700,"Technical, Flair, Trickster, Quick Step, Trivela","","92","78","72","86","40","86","ST","RM",false,false,false,"geyse-da-silva-ferreira",17,62,59,54,60,81,74,81,82,82,81
92,90,87,81,83,82,63,82,80,79,39,82,79,82,77,86,80,68,72,65,78,44,77,73,44,43,78,74,62,10,6,7,6,6,"77","44","75","76","87","71","7","2019-07-02","2027-06-01",0,54,"Brazil","Gabriel Teodoro","Martinelli Silva","Martinelli","Gabriel Martinelli",12879,24372,24371,251566,2157,82,85,"2001-06-18T00:00:00.000Z",23,1,"Arsenal",13,9,2,"arsenal",11,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251566.png",0,3,3,1502,1,"Right",4,3,3,0,,178,75,"Male",,,"Yes","No",45500000,41500000,35500000,135000,125000,105000,"Finesse Shot, Flair, Quick Step, Trivela","","91","75","74","83","48","77","LW","LM",false,false,false,"gabriel-teodoro-martinelli-silva",15,66,64,57,62,81,74,80,81,82,79
52,46,38,38,63,41,53,79,23,45,10,7,47,17,12,14,9,14,12,22,25,10,55,8,10,11,9,15,16,82,79,73,85,80,"14","11","17","44","51","25","80","2018-06-14","2027-06-01",0,18,"France","Lucas","Chevalier","Chevalier","Lucas Chevalier",22658,7181,7181,251752,1200,82,88,"2001-11-06T00:00:00.000Z",22,65,"LOSC Lille",16,6,5,"losc-lille",30,16,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251752.png",3,4,2,0,4,"Right",1,3,3,1,,189,84,"Male",,,"No","No",43500000,40000000,34000000,24500,22500,19000,"","Rush Out","49","17","23","39","11","45","GK","-",false,false,false,"lucas-chevalier",80,25,24,22,24,27,27,27,27,25,26
78,78,73,76,87,79,82,82,76,85,83,70,69,78,76,77,41,31,74,71,81,83,61,46,83,76,41,65,42,6,6,8,14,14,"63","81","65","71","78","71","10","2023-07-14","2028-06-01",0,34,"Holland","Jurriën","Timber","J. Timber","Jurriën Timber",18743,37231,17130,251805,2092,82,86,"2001-06-17T00:00:00.000Z",23,1,"Arsenal",13,9,2,"arsenal",12,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251805.png",0,4,7,1024,2,"Right",3,3,3,2,,179,78,"Male",,,"Yes","No",44000000,40500000,34500000,120000,110000,94000,"Jockey, Press Proven","","78","50","66","79","80","81","RB","LB | CB",false,false,false,"jurrien-timber",17,79,79,80,79,74,74,72,70,71,67
48,68,50,34,83,66,90,80,84,76,82,45,59,74,43,63,24,28,81,75,77,84,65,37,83,82,27,46,37,12,9,8,14,6,"51","83","58","69","56","64","10","2022-07-01","2027-06-01",0,34,"Holland","Sven","Botman","Botman","Sven Botman",36060,5230,5230,251809,1840,82,85,"2000-01-12T00:00:00.000Z",24,13,"Newcastle United",13,7,1,"newcastle-united",4,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251809.png",6,2,2,4008,5,"Left",2,3,3,0,,193,81,"Male",,,"Yes","No",40500000,37000000,31500000,115000,105000,88000,"Long Ball Pass, Jockey, Bruiser, Aerial","Career Injury Prone","58","39","55","63","82","81","CB","-",false,false,false,"sven-botman",17,71,73,82,78,61,68,61,59,57,58
64,67,54,79,86,73,79,78,49,78,37,87,66,81,59,79,89,60,87,54,79,42,85,82,29,26,80,74,75,5,6,10,14,8,"79","33","70","81","69","66","9","2023-01-04","2026-06-01",0,14,"England","Bethany","England","England","Bethany England",4502,11073,11073,256489,2021,82,82,"1994-06-03T00:00:00.000Z",30,116011,"Tottenham Hotspur",2216,6,5,"tottenham-hotspur",9,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p256489.png",4,5,2,7000,8,"Right",3,4,3,0,,166,59,"Female",,,"Yes","No",32500000,30000000,25500000,4900,4500,3800,"Power Header, Press Proven","Career Team Player, Career Leadership","66","83","65","75","44","72","ST","-",false,false,false,"bethany-england",16,57,54,53,56,74,70,76,79,75,82
79,79,80,72,71,78,60,80,76,74,66,80,84,82,82,81,75,80,58,80,83,67,77,77,66,64,69,78,68,6,11,8,11,12,"74","66","81","73","78","75","10","2019-07-01","2028-06-01",0,45,"Spain","Alejandro","Baena Rodríguez","Álex B.","Álex Baena",1434,3375,41618,257279,2214,82,87,"2001-07-20T00:00:00.000Z",22,483,"Villarreal CF",53,8,5,"villarreal-cf",16,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257279.png",3,4,4,55,1,"Right",3,4,1,1,,175,70,"Male",,,"Yes","No",51000000,47000000,40000000,49500,45500,38500,"Dead Ball, Incisive Pass, Technical, Flair","","79","74","81","78","64","71","LM","ST | LW",false,false,false,"alejandro-baena-rodriguez",17,74,72,67,74,80,79,80,79,80,75
73,84,74,80,85,71,72,79,79,73,81,33,65,83,73,64,48,30,82,79,82,86,62,33,84,82,33,60,50,10,6,9,13,9,"64","84","64","65","78","64","10","2017-07-01","2026-06-01",0,21,"Germany","Sophia","Kleinherne","Kleinherne","Sophia Kleinherne",35344,20155,20155,257530,2027,82,86,"2000-04-12T00:00:00.000Z",24,115997,"Eintracht Frankfurt",2215,8,2,"eintracht-frankfurt",4,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257530.png",2,5,4,7000,7,"Right",3,4,1,0,,169,56,"Female",,,"Yes","No",43000000,39500000,33500000,3700,3400,2900,"Whipped Pass, Block, Intercept, Slide Tackle","Career Solid Player","79","43","65","76","83","77","CB","-",false,false,false,"sophia-kleinherne",17,79,80,81,80,69,71,67,64,66,62
83,79,87,66,79,67,70,79,52,78,38,80,81,84,80,86,84,67,68,73,82,38,77,79,40,34,84,73,70,15,14,9,7,15,"80","38","77","75","79","67","12","2024-07-15","2028-06-01",0,18,"France","Melvine","Malard","Malard","Melvine Malard",25228,23700,23700,258706,2118,82,87,"2000-06-28T00:00:00.000Z",24,116012,"Manchester United",2216,8,2,"manchester-united",9,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p258706.png",0,9,8,7001,1,"Right",3,4,3,0,,171,62,"Female",,,"Yes","No",50000000,46000000,39000000,5200,4700,4000,"Trivela, Acrobatic","Career Team Player","81","79","76","80","44","67","LW","ST",false,false,false,"melvine-malard",19,63,59,53,60,81,75,82,81,82,79
59,63,56,55,74,30,56,78,31,34,21,14,30,18,20,22,17,21,15,27,33,14,58,19,18,19,17,18,29,84,77,77,80,84,"21","17","22","48","63","27","81","2020-07-01","2026-06-01",0,45,"Spain","María Isabel","Rodríguez Rivero","Misa","Misa",24485,32230,25862,258789,1368,82,88,"1999-07-22T00:00:00.000Z",24,116326,"Real Madrid",2222,9,1,"real-madrid",1,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p258789.png",5,9,4,7017,2,"Left",1,3,3,1,,173,66,"Female",,,"Yes","No",42500000,39000000,33000000,12000,11000,9500,"","Cross Claimer, Deflector","61","26","25","44","17","48","GK","-",false,false,false,"maria-isabel-rodriguez-rivero",80,30,30,28,28,31,29,30,31,31,32
84,87,83,73,83,78,69,80,70,72,26,80,80,85,81,84,82,60,74,57,81,16,75,70,20,16,72,60,63,10,10,11,8,11,"78","18","70","75","82","66","10","2021-08-31","2028-06-01",0,45,"Spain","Athenea","del Castillo","Athenea","Athenea",2937,41491,2937,259372,2011,82,87,"2000-10-24T00:00:00.000Z",23,116326,"Real Madrid",2222,9,1,"real-madrid",22,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p259372.png",5,4,2,7000,8,"Right",4,5,3,0,,160,52,"Female",,,"Yes","No",50000000,46000000,39000000,24000,22000,18500,"Rapid, Quick Step","","86","74","70","80","30","75","RW","RM | LM",false,false,false,"athenea-del-castillo",17,58,53,45,53,81,71,80,81,82,79
92,91,85,74,76,80,70,81,68,76,50,81,79,85,78,81,76,59,68,68,80,53,70,72,59,55,61,68,56,8,13,9,7,13,"73","56","73","74","85","69","10","2022-07-01","2025-06-01",0,21,"Germany","Jule","Brand","Brand","Jule Brand",18599,5419,5419,261740,2142,82,89,"2002-10-16T00:00:00.000Z",21,115998,"VfL Wolfsburg",2215,10,1,"vfl-wolfsburg",29,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p261740.png",5,4,4,7006,1,"Right",3,4,3,0,,177,62,"Female",,,"Yes","No",67500000,62000000,52500000,4200,3800,3200,"Incisive Pass, Whipped Pass, Rapid, Flair, Quick Step","Career Solid Player","92","69","72","80","57","74","LW","-",false,false,false,"jule-brand",17,71,69,63,67,81,76,80,80,81,77
82,83,83,81,67,77,44,75,53,77,37,81,77,85,78,87,81,63,66,71,78,34,77,80,48,43,63,74,74,8,5,7,6,6,"74","42","76","69","81","67","7","2023-07-01","2025-06-01",0,18,"France","Kessya","Bussy","Bussy","Kessya Bussy",19722,5889,5889,264864,2051,82,86,"2001-06-19T00:00:00.000Z",23,116035,"Paris FC",2218,8,4,"paris-fc",22,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264864.png",20,3,1,7035,7,"Right",3,3,1,1,,165,52,"Female",,,"Yes","No",47500000,43500000,37000000,4800,4400,3700,"Finesse Shot, Technical, Flair, Quick Step","","83","76","74","81","46","60","LM","RM",false,false,false,"kessya-bussy",13,64,61,51,60,80,75,80,80,81,77
72,71,69,35,90,60,82,82,70,80,44,85,69,83,59,71,87,60,85,54,76,45,82,76,37,33,83,60,68,5,12,11,12,15,"78","39","66","78","66","70","11","2023-07-10","2027-06-01",0,13,"Denmark","Signe","Bruun","Bruun","Signe Bruun",34747,5690,5690,264946,2023,82,83,"1998-04-06T00:00:00.000Z",26,116326,"Real Madrid",2222,9,1,"real-madrid",9,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264946.png",3,8,2,9504,2,"Right",3,3,3,0,,178,68,"Female",,,"No","No",39500000,36500000,31000000,27500,25500,21500,"Power Header","","72","80","63","70","49","76","ST","-",false,false,false,"signe-bruun",18,58,57,58,59,73,69,76,78,75,81
64,66,70,86,68,79,81,78,67,79,80,80,86,86,79,82,72,70,46,84,87,79,85,79,78,74,61,72,71,12,8,5,12,8,"69","77","79","79","73","78","9","2020-07-01","2027-06-01",0,18,"France","Daphne","Corboz","D.Corboz","Daphne Corboz",8700,7851,8381,264963,2234,82,82,"1993-06-14T00:00:00.000Z",31,116035,"Paris FC",2218,8,4,"paris-fc",8,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264963.png",12,5,2,5501,8,"Right",3,4,3,1,,157,54,"Female",,,"Yes","No",23000000,21500000,18000000,5500,5000,4300,"Incisive Pass, Block, Anticipate","Career Solid Player","65","75","80","80","71","74","CDM","CM",false,false,false,"daphne-corboz",17,78,76,74,80,79,82,81,79,78,74
74,79,80,78,79,81,65,80,78,71,81,69,70,80,80,78,55,57,76,82,81,82,54,60,83,80,41,65,62,11,6,13,6,6,"67","82","73","68","79","72","9","2023-07-01","2026-06-01",0,4,"Austria","Katharina","Naschenweng","Naschenweng","Katharina Naschenweng",19418,27148,27148,264994,2143,82,83,"1997-12-16T00:00:00.000Z",26,115995,"Bayern München",2215,10,1,"bayern-munchen",19,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264994.png",5,5,2,7009,8,"Left",3,3,3,2,,168,57,"Female",,,"Yes","No",35500000,33000000,28000000,4900,4500,3800,"Long Ball Pass, Jockey, Block, Flair","Career Team Player, Career Injury Prone","77","57","73","78","80","76","LB","-",false,false,false,"katharina-naschenweng",15,80,80,78,79,76,77,74,72,74,68
48,42,46,62,70,22,78,79,26,56,10,11,70,36,31,11,18,24,6,15,23,20,59,25,13,16,12,19,53,81,77,78,83,82,"18","17","21","51","56","38","81","2019-07-01","2025-06-01",0,4,"Austria","Manuela","Zinsberger","Zinsberger","Manuela Zinsberger",23978,41203,41203,265242,1402,82,82,"1995-10-19T00:00:00.000Z",28,116009,"Arsenal",2216,9,1,"arsenal",1,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265242.png",0,7,4,5504,2,"Right",1,4,3,2,,177,67,"Female",,,"Yes","No",23500000,21500000,18500000,3600,3300,2800,"","Cross Claimer, Rush Out, Career Solid Player","45","30","30","48","13","49","GK","-",false,false,false,"manuela-zinsberger",80,27,27,27,27,32,31,34,33,32,31
75,77,68,74,90,81,83,77,86,81,84,80,68,76,77,80,74,69,81,76,82,83,69,65,84,82,68,78,59,5,9,15,12,13,"77","83","76","78","75","77","11","2017-07-01","2025-06-01",0,14,"England","Ashleigh","Neville","Neville","Ashleigh Neville",2834,27474,27474,265252,2281,82,82,"1993-04-29T00:00:00.000Z",31,116011,"Tottenham Hotspur",2216,6,5,"tottenham-hotspur",29,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265252.png",0,2,4,9501,1,"Right",3,4,3,2,,171,64,"Female",,,"Yes","No",24000000,22000000,19000000,4300,3900,3400,"Power Header, Whipped Pass, Jockey, Anticipate, Slide Tackle, Rapid, Relentless","","76","69","75","76","83","85","LB","RB | LM",false,false,false,"ashleigh-neville",17,80,80,82,80,77,77,75,76,76,76
68,69,66,76,80,87,73,77,78,84,76,63,86,85,75,78,79,75,76,82,85,80,80,79,78,77,68,87,79,5,10,13,6,7,"77","79","82","80","72","78","9","2024-08-09","2027-06-01",0,14,"England","Katie","Zelem","Zelem","Katie Zelem",19426,40958,40958,265273,2287,82,82,"1996-01-20T00:00:00.000Z",28,116311,"Angel City FC",2221,4,4,"angel-city-fc",4,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265273.png",3,5,4,9516,8,"Right",4,3,3,1,,163,53,"Female",,,"Yes","No",29000000,27000000,23000000,10000,9300,7900,"Dead Ball, Incisive Pass, Bruiser","Career Solid Player","69","75","82","78","77","80","CDM","CM",false,false,false,"katie-zelem",15,78,77,77,80,78,81,79,77,76,75
80,73,73,71,86,84,75,82,74,77,81,70,65,75,75,66,69,60,77,65,73,84,63,42,85,80,48,60,67,6,11,8,14,13,"69","83","66","70","76","73","11","2025-04-01","2024-06-01",0,17,"Finland","Emma","Koivisto","Koivisto","Emma Koivisto",11003,20282,20282,265286,2132,82,82,"1994-09-25T00:00:00.000Z",29,131368,"NG - FA Women",382,5,5,"ng-fa-women",99,382,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265286.png",4,2,4,7007,8,"Right",3,4,3,2,,168,60,"Female",,,"Yes","No",29000000,27000000,23000000,29500,27000,23000,"Intercept, Relentless","","77","60","66","74","81","80","RB","RM",false,false,false,"emma-koivisto",18,78,79,79,77,72,71,69,70,71,70
74,72,74,89,70,79,69,77,67,83,76,83,86,87,66,80,77,69,54,80,86,76,79,77,77,67,78,75,71,5,13,5,7,14,"73","74","79","75","78","78","9","2013-02-04","2025-06-01",0,50,"Wales","Jess","Fishlock","Fishlock","Jess Fishlock",17821,12228,12228,267201,2242,82,82,"1987-01-14T00:00:00.000Z",37,116300,"Seattle Reign FC",2221,8,5,"seattle-reign-fc",10,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267201.png",4,2,2,9532,8,"Right",4,4,3,0,,157,54,"Female",,,"Yes","No",10500000,9500000,8000000,9100,8400,7100,"Incisive Pass","Career Injury Prone, Career Leadership","73","78","77","82","70","71","CM","CDM | CAM",false,false,false,"jess-fishlock",16,75,74,72,78,79,82,81,80,79,76
44,45,53,58,65,26,65,82,17,32,8,13,31,17,12,12,11,15,12,28,24,12,59,19,15,13,9,12,18,81,79,79,83,82,"14","14","17","47","57","20","81","2023-09-15","2029-06-01",0,95,"United States","Phallon","Tullis-Joyce","Tullis-Joyce","Phallon Tullis-Joyce",30047,37802,37802,267212,1231,82,82,"1996-10-19T00:00:00.000Z",27,116012,"Manchester United",2216,8,2,"manchester-united",91,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267212.png",3,3,6,6002,5,"Right",1,2,3,1,,185,61,"Female",,,"Yes","No",25500000,23500000,20000000,3400,3100,2600,"","Cross Claimer, Deflector","45","22","20","42","12","43","GK","-",false,false,false,"phallon-tullis-joyce",81,23,23,24,24,25,25,26,27,25,29
83,85,82,47,82,92,73,75,66,78,80,65,63,77,84,69,47,69,70,75,78,80,68,69,78,80,51,81,47,14,8,15,9,7,"66","80","75","77","75","67","11","2024-08-16","2025-06-01",0,95,"United States","Carson","Pickett","Pickett","Carson Pickett",6574,30112,30112,267240,2147,82,82,"1993-09-15T00:00:00.000Z",30,116307,"Orlando Pride",2221,4,3,"orlando-pride",19,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267240.png",5,3,5,9501,2,"Left",3,4,3,2,,173,58,"Female",,,"Yes","No",28500000,26500000,22500000,10000,9300,7900,"Long Ball Pass, Whipped Pass, Intercept, Quick Step, Relentless","","84","58","75","71","78","78","LB","-",false,false,false,"carson-pickett",16,80,80,76,77,74,73,70,69,72,67
77,75,81,54,85,80,73,80,68,74,82,62,70,77,75,71,48,69,77,71,79,84,76,72,83,80,59,79,47,12,6,15,14,6,"68","83","74","78","74","68","11","2021-07-22","2025-06-01",0,95,"United States","Hailie","Mace","Mace","Hailie Mace",14750,23285,23285,267339,2161,82,82,"1997-03-23T00:00:00.000Z",27,116309,"Kansas City Current",2221,5,4,"kansas-city-current",4,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267339.png",2,2,1,5501,8,"Right",3,3,3,2,,168,62,"Female",,,"Yes","No",32000000,29500000,25000000,12000,11000,9300,"Incisive Pass, Pinged Pass, Intercept","","76","61","74","73","81","77","RB","LB",false,false,false,"hailie-mace",17,79,79,79,78,72,74,71,70,71,68
