"attributes.acceleration","attributes.sprintspeed","attributes.agility","attributes.balance","attributes.jumping","attributes.stamina","attributes.strength","attributes.reactions","attributes.aggression","attributes.composure","attributes.interceptions","attributes.positioning","attributes.vision","attributes.ballcontrol","attributes.crossing","attributes.dribbling","attributes.finishing","attributes.freekickaccuracy","attributes.headingaccuracy","attributes.longpassing","attributes.shortpassing","attributes.marking","attributes.shotpower","attributes.longshots","attributes.standingtackle","attributes.slidingtackle","attributes.volleys","attributes.curve","attributes.penalties","attributes.gkdiving","attributes.gkhandling","attributes.gkkicking","attributes.gkreflexes","attributes.gkpositioning","stats.attack","stats.defending","stats.skill","stats.power","stats.movement","stats.mentality","stats.goalkeeper","info.contract.jointeamdate","info.contract.enddate","info.contract.isloanedout","info.nation.id","info.nation.name","info.name.firstname","info.name.lastname","info.name.playerjerseyname","info.name.knownas","info.name.firstnameid","info.name.lastnameid","info.name.playerjerseynameid","info.playerid","info.total_attributes","info.overallrating","info.potential","info.birthdate","info.age","info.teams.club_team.id","info.teams.club_team.name","info.teams.club_team.leagueid","info.teams.club_team.domesticprestige","info.teams.club_team.profitability","info.teams.club_team.slug","info.teams.club_team.jerseynumber","info.league","info.headshot","info.haircolor","info.eyecolor","info.skintone","info.headtype","info.bodytype","info.preferredfoot","info.skillmoves","info.weafoot","info.internationalrep","info.ovrmodifier","info.release_clause","info.height","info.weight","info.gender","info.defensiveworkrate","info.attackingworkrate","info.real_face","info.isretiring","info.valueUSD","info.valueEUR","info.valueGBP","info.wageUSD","info.wageEUR","info.wageGBP","info.traits.trait1","info.traits.trait2","card_attrs.pac","card_attrs.sho","card_attrs.pas","card_attrs.dri","card_attrs.def","card_attrs.phy","primary_position","other_positions","updated","added","removed","slug","real_ovrs.0","real_ovrs.1","real_ovrs.2","real_ovrs.3","real_ovrs.4","real_ovrs.5","real_ovrs.6","real_ovrs.7","real_ovrs.8","real_ovrs.9","real_ovrs.10"
86,73,74,82,81,93,74,87,71,79,88,80,83,86,70,82,75,65,64,86,89,80,74,71,88,80,52,72,74,13,16,16,11,14,"70","83","79","79","81","80","14","2014-07-01","2028-06-01",0,18,"France","Grace","Geyoro","Geyoro","Grace Geyoro",13975,13425,13425,237197,2329,86,87,"1997-07-02T00:00:00.000Z",26,116034,"Paris Saint-Germain",2218,9,1,"paris-saint-germain",8,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237197.png",0,9,8,10024,8,"Right",3,3,4,1,,168,61,"Female",,,"Yes","No",86500000,79500000,67500000,10500,9800,8300,"Incisive Pass, Long Ball Pass, Anticipate","Career Solid Player, Career Team Player, Career Leadership","80","71","78","82","80","80","CM","CAM",false,false,false,"grace-geyoro",21,83,82,80,85,82,85,82,81,80,77
78,78,82,87,87,78,77,85,73,84,83,80,83,90,69,86,80,66,84,92,90,86,89,91,87,85,58,75,70,14,8,9,17,17,"77","86","82","85","82","79","13","2015-07-01","2027-06-01",0,45,"Spain","Patricia","Guijarro Gutiérrez","Patri","Patri Guijarro",29539,14275,29530,237289,2418,88,90,"1998-05-17T00:00:00.000Z",26,116325,"FC Barcelona",2222,10,1,"fc-barcelona",12,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237289.png",6,4,2,7009,2,"Right",4,4,4,2,,171,74,"Female",,,"Yes","No",110500000,101500000,86000000,44500,41000,35000,"Finesse Shot, Incisive Pass, Tiki Taka, Flair, First Touch","","78","78","79","86","85","79","CDM","CM",false,false,false,"patricia-guijarro-gutierrez",21,82,82,83,85,83,86,85,84,83,83
71,77,64,61,89,81,84,88,83,85,86,39,72,82,72,74,39,41,86,84,80,87,59,48,89,85,44,64,50,11,5,9,12,11,"65","87","69","73","73","70","10","2017-08-30","2028-06-01",0,27,"Italy","Alessandro","Bastoni","Bastoni","Alessandro Bastoni",1469,3906,3906,237383,2112,87,89,"1999-04-13T00:00:00.000Z",25,131682,"Lombardia FC",31,10,3,"lombardia-fc",95,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237383.png",0,9,2,6,5,"Left",2,2,4,1,,190,75,"Male",,,"Yes","No",96500000,88500000,75000000,155000,140000,120000,"Pinged Pass, Long Ball Pass, Whipped Pass, Block, Relentless","Career Team Player","74","47","69","76","87","84","CB","-",false,false,false,"alessandro-bastoni",18,81,82,85,84,72,76,70,66,68,64
86,82,92,92,65,83,53,84,64,86,59,83,84,89,80,89,84,74,47,82,84,60,89,83,59,47,59,88,64,8,15,6,13,10,"71","56","85","75","88","74","11","2016-12-06","2027-06-01",0,14,"England","Phil","Foden","Foden","Phil Foden",30061,12323,12323,237692,2243,86,88,"2000-05-28T00:00:00.000Z",24,10,"Manchester City",13,10,1,"manchester-city",47,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237692.png",0,2,2,44,405,"Left",4,3,4,1,,171,70,"Male",,,"Yes","No",96000000,88000000,75000000,210000,190000,160000,"Technical, Flair, First Touch","","84","77","82","89","54","66","RW","CM | LW",false,false,false,"phil-foden",19,73,69,60,71,84,82,85,84,85,79
51,62,34,36,86,78,92,84,88,85,80,38,57,64,50,59,51,52,89,86,84,90,63,46,87,78,35,51,59,11,12,12,16,8,"62","85","63","73","54","68","12","2015-01-01","2026-06-01",0,14,"England","Millie","Bright","Bright","Millie Bright",25670,5552,5552,238257,1974,86,86,"1993-08-21T00:00:00.000Z",30,116010,"Chelsea",2216,10,1,"chelsea",4,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p238257.png",1,2,5,9010,3,"Right",2,4,3,1,,178,76,"Female",,,"Yes","No",60500000,55500000,47500000,7800,7200,6100,"Power Header, Long Ball Pass, Intercept, Anticipate, Aerial","Career Team Player, Career Leadership","57","49","63","60","85","86","CB","-",false,false,false,"millie-bright",19,73,75,84,81,62,70,62,60,58,62
95,95,94,84,74,84,65,86,58,83,26,87,85,90,81,93,89,62,50,77,83,32,81,83,25,18,73,79,74,5,7,7,10,7,"76","25","81","78","91","69","8","2018-07-12","2027-06-01",0,54,"Brazil","Vinícius José","de Oliveira Júnior","Vini Jr.","Vini Jr.",38930,41451,38911,238794,2142,90,94,"2000-07-12T00:00:00.000Z",23,243,"Real Madrid",53,10,5,"real-madrid",7,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p238794.png",0,9,9,1016,1,"Right",5,4,5,1,393100000,176,73,"Male",,,"Yes","No",187000000,171500000,145500000,370000,340000,290000,"Finesse Shot, Chip Shot, Rapid, Flair, First Touch, Trivela","","95","81","78","88","30","70","LW","ST",false,false,false,"vinicius-jose-de-oliveira-junior",15,63,57,45,58,87,79,87,87,88,82
84,91,77,68,83,92,82,89,81,84,83,86,86,88,78,83,79,69,63,88,87,79,91,89,85,80,78,76,59,6,10,6,8,15,"77","82","81","88","82","80","9","2016-07-22","2029-06-01",0,60,"Uruguay","Federico","Valverde","Valverde","Federico Valverde",11899,38349,38349,239053,2403,88,91,"1998-07-22T00:00:00.000Z",25,243,"Real Madrid",53,10,5,"real-madrid",8,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239053.png",3,3,3,13,397,"Right",3,4,4,1,275200000,182,74,"Male",,,"Yes","No",131000000,120000000,102000000,320000,300000,250000,"Long Ball Pass, Rapid, Relentless, Trivela","Career Team Player","88","80","81","82","78","85","CM","CDM | RB",false,false,false,"federico-valverde",18,84,83,81,85,85,86,85,85,84,83
80,94,77,69,92,76,93,93,88,88,43,95,74,83,58,79,96,62,83,66,77,38,94,83,47,29,90,77,90,7,14,13,7,11,"81","38","74","88","83","80","11","2022-07-01","2034-06-01",0,36,"Norway","Erling","Haaland","Haaland","Erling Haaland",11210,14656,14656,239085,2266,90,92,"2000-07-21T00:00:00.000Z",23,10,"Manchester City",13,10,1,"manchester-city",9,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239085.png",15,5,2,20,277,"Left",3,3,5,1,,195,94,"Male",,,"Yes","No",171000000,157000000,133500000,300000,270000,230000,"Power Shot, Power Header, Bruiser, Press Proven, Acrobatic","Career Injury Prone","87","91","69","82","48","87","ST","-",false,false,false,"erling-haaland",19,63,61,62,64,80,75,82,86,82,89
78,86,65,67,94,75,89,79,84,78,84,58,45,68,46,62,49,24,87,69,75,87,68,39,87,84,38,42,43,13,15,13,6,5,"59","86","53","73","75","66","11","2022-07-20","2029-06-01",0,54,"Brazil","Gleison Bremer","Silva Nascimento","Bremer","Bremer",13673,34816,5494,239580,2002,86,88,"1997-03-18T00:00:00.000Z",27,45,"Juventus",31,10,2,"juventus",3,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239580.png",0,9,8,1519,6,"Right",2,2,4,1,,187,84,"Male",,,"Yes","No",79000000,72500000,61500000,190000,175000,150000,"Power Header, Long Ball Pass, Block, Intercept, Bruiser, Aerial","","82","49","50","70","86","86","CB","-",false,false,false,"gleison-bremer-silva-nascimento",17,75,78,84,78,65,66,63,64,62,66
58,62,62,56,86,78,89,86,88,86,86,39,64,75,54,64,29,48,85,81,83,87,74,26,87,85,32,46,45,7,8,13,12,7,"57","87","63","71","65","68","10","2020-09-29","2027-06-01",0,38,"Portugal","Rúben Santos","Gato Alves Dias","Rúben","Rúben Dias",32824,13167,32810,239818,1988,86,87,"1997-05-14T00:00:00.000Z",27,10,"Manchester City",13,10,1,"manchester-city",3,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239818.png",3,3,2,24,5,"Right",2,4,4,1,,187,82,"Male",,,"Yes","No",74500000,68500000,58000000,210000,195000,165000,"Power Header","Career Team Player, Career Leadership","60","41","63","72","86","85","CB","-",false,false,false,"ruben-santos-gato-alves-dias",17,76,78,85,83,64,72,63,61,60,60
71,67,82,86,73,87,69,85,83,86,79,80,86,86,79,84,79,82,65,86,87,78,88,82,80,74,77,83,86,7,10,14,10,15,"78","78","85","80","79","84","12","2023-06-14","2028-06-01",0,52,"Argentina","Alexis","Mac Allister","Mac Allister","Alexis Mac Allister",1510,23246,23246,239837,2386,86,88,"1998-12-24T00:00:00.000Z",25,9,"Liverpool",13,9,6,"liverpool",10,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239837.png",19,3,3,2004,2,"Right",3,3,4,1,,176,72,"Male",,,"Yes","No",92500000,84500000,72000000,160000,150000,125000,"Power Shot, Dead Ball, Pinged Pass, Block","Career Solid Player","69","82","84","85","75","78","CM","CDM",false,false,false,"alexis-mac-allister",18,80,78,76,82,82,84,83,81,81,79
78,72,80,75,80,76,83,87,44,82,57,86,87,87,78,85,83,80,59,84,87,59,86,90,46,34,80,81,74,11,14,13,10,9,"78","47","84","83","79","72","12","2023-07-06","2026-06-01",0,34,"Holland","Jill","Roord","Roord","Jill Roord",17974,32401,32401,240714,2237,86,86,"1997-04-22T00:00:00.000Z",27,116017,"Manchester City",2216,8,3,"manchester-city",10,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p240714.png",2,5,4,9506,2,"Right",4,4,4,1,,175,63,"Female",,,"Yes","No",79000000,72500000,61500000,7400,6800,5700,"Technical, First Touch","Career Solid Player","75","83","83","83","51","71","CAM","CM | RW",false,false,false,"jill-roord",19,68,64,60,69,83,82,85,84,83,81
85,83,71,78,90,82,81,86,78,82,86,60,68,78,73,74,47,26,80,75,82,87,48,45,86,84,32,64,43,11,10,8,13,14,"63","86","64","70","81","70","12","2022-07-28","2027-06-01",0,18,"France","Jules","Koundé","Kounde","Jules Koundé",18602,20529,20528,241486,2110,86,89,"1998-11-12T00:00:00.000Z",25,241,"FC Barcelona",53,10,8,"fc-barcelona",23,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p241486.png",0,3,7,17,2,"Right",3,3,4,3,159400000,180,75,"Male",,,"Yes","No",90500000,83000000,70500000,185000,170000,145000,"Slide Tackle, Quick Step, Relentless","","84","46","65","78","85","83","RB","CB",false,false,false,"jules-kounde",19,82,82,83,81,74,75,71,69,71,66
88,92,81,77,95,93,91,86,87,85,28,86,79,82,69,80,88,64,81,58,76,34,87,78,34,16,77,70,81,10,13,11,8,14,"79","28","71","89","85","75","12","2023-07-13","2028-06-01",0,46,"Sweden","Viktor","Gyökeres","Gyökeres","Viktor Gyökeres",38806,14536,14536,241651,2199,86,89,"1998-06-04T00:00:00.000Z",26,237,"Sporting CP",308,10,5,"sporting-cp",9,308,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p241651.png",5,1,2,4008,6,"Right",3,4,4,1,,189,94,"Male",,,"Yes","No",98000000,90000000,76500000,35000,32000,27000,"Finesse Shot, Power Shot, Press Proven, Quick Step, Acrobatic, Aerial","Career Solid Player, Career Leadership","90","83","69","82","39","92","ST","LW",false,false,false,"viktor-gyokeres",19,61,57,55,59,80,73,80,83,81,84
82,83,93,86,75,82,75,91,64,85,88,91,90,91,74,92,91,77,54,90,91,75,79,89,81,67,70,78,70,9,15,11,14,12,"76","75","86","80","87","82","13","2016-07-01","2028-06-01",0,45,"Spain","Aitana","Bonmatí Conca","Aitana","Aitana Bonmatí",881,5086,881,241667,2415,91,92,"1998-01-18T00:00:00.000Z",26,116325,"FC Barcelona",2222,10,1,"fc-barcelona",14,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p241667.png",3,2,4,7501,8,"Right",4,5,5,1,,162,53,"Female",,,"Yes","No",167000000,153500000,130500000,85000,78000,66000,"Finesse Shot, Incisive Pass, Pinged Pass, Tiki Taka, First Touch, Relentless","Career Solid Player","83","82","83","90","73","74","CM","CAM",false,false,false,"aitana-bonmati-conca",21,82,80,76,84,87,89,90,88,88,84
89,87,90,83,90,82,82,84,24,89,20,91,72,90,47,88,92,66,77,51,75,18,87,79,12,10,89,64,89,15,8,12,12,8,"76","14","72","84","87","65","11","2024-07-01","2027-06-01",0,37,"Poland","Ewa","Pajor","Pajor","Ewa Pajor",11480,29196,29196,241846,2072,88,88,"1996-12-03T00:00:00.000Z",27,116325,"FC Barcelona",2222,10,1,"fc-barcelona",17,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p241846.png",6,5,4,9505,8,"Right",3,3,4,1,,167,61,"Female",,,"Yes","No",108000000,99000000,84000000,51000,46500,39500,"Power Header, Rapid","Career Solid Player","88","88","63","87","27","70","ST","LW",false,false,false,"ewa-pajor",18,53,49,41,49,79,71,82,85,82,86
77,86,53,46,89,72,88,86,83,85,86,54,62,82,58,74,35,35,79,79,84,88,60,23,89,86,34,55,47,7,10,6,11,8,"58","88","65","67","70","70","9","2019-07-25","2027-06-01",0,18,"France","William","Saliba","Saliba","William Saliba",39719,33146,33146,243715,2017,87,89,"2001-03-24T00:00:00.000Z",23,1,"Arsenal",13,9,2,"arsenal",2,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243715.png",0,3,7,529,5,"Right",2,3,4,1,,193,85,"Male",,,"Yes","No",100000000,92000000,78000000,185000,170000,145000,"Jockey","","82","42","62","71","86","83","CB","-",false,false,false,"william-saliba",17,80,81,85,83,71,74,68,67,67,64
85,88,86,77,91,82,75,87,55,74,31,91,72,86,66,80,92,65,87,61,77,24,78,72,26,27,73,78,72,16,13,14,9,11,"79","26","74","80","85","66","13","2020-07-01","2026-06-01",0,21,"Germany","Lea","Schüller","Schüller","Lea Schüller",21577,33901,33901,244302,2121,86,87,"1997-11-12T00:00:00.000Z",26,115995,"Bayern München",2215,10,1,"bayern-munchen",11,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p244302.png",4,5,2,7006,1,"Right",3,3,4,1,,173,62,"Female",,,"Yes","No",88500000,81000000,69000000,7900,7300,6200,"Power Header, Quick Step","Career Team Player, Career Leadership","87","80","70","82","39","76","ST","-",false,false,false,"lea-schuller",20,59,57,50,56,80,72,81,83,82,85
83,81,74,84,85,81,84,89,31,82,73,86,87,90,88,89,85,88,68,74,85,61,88,87,69,68,73,81,68,11,15,17,10,16,"80","66","85","85","83","72","14","2017-01-01","2025-06-01",0,14,"England","Beth","Mead","Mead","Beth Mead",4500,25076,25076,245802,2351,87,87,"1995-05-09T00:00:00.000Z",29,116009,"Arsenal",2216,9,1,"arsenal",9,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p245802.png",4,2,2,5508,8,"Right",5,4,4,1,,163,58,"Female",,,"Yes","No",85000000,78000000,66500000,9400,8700,7400,"Whipped Pass, Technical, First Touch","Career Team Player, Career Leadership","82","81","84","85","68","70","RW","LW | RM",false,false,false,"beth-mead",21,79,77,70,75,85,83,86,86,86,84
79,74,85,88,67,92,53,89,65,84,74,89,86,91,78,88,74,65,56,80,89,38,85,74,75,74,82,77,78,12,5,6,6,10,"76","63","81","75","83","80","8","2008-07-01","2025-06-01",0,42,"Scotland","Kim","Little","Little","Kim Little",19934,22260,22260,245872,2268,86,86,"1990-06-29T00:00:00.000Z",34,116009,"Arsenal",2216,9,1,"arsenal",10,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p245872.png",19,2,2,5509,8,"Right",3,4,4,1,,162,57,"Female",,,"Yes","No",34000000,31500000,26500000,8200,7500,6400,"Incisive Pass","Career Team Player, Career Leadership","77","80","79","88","63","69","CM","CDM | CAM",false,false,false,"kim-little",17,78,75,66,76,85,85,85,84,84,79
46,35,39,42,60,41,46,83,21,45,16,10,69,22,15,15,15,11,13,35,31,15,63,17,11,12,8,18,13,87,82,84,90,89,"17","13","21","46","49","29","87","2021-07-01","2027-06-01",0,55,"Chile","Christiane","Endler","Endler","Christiane Endler",7412,11044,11044,245956,1299,88,88,"1991-07-23T00:00:00.000Z",32,116033,"Olympique Lyonnais",2218,10,1,"olympique-lyonnais",1,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p245956.png",20,5,3,7019,1,"Left",1,3,4,2,,183,73,"Female",,,"Yes","No",49500000,45000000,38500000,8300,7600,6400,"","Cross Claimer, Career Leadership","41","21","30","41","13","42","GK","-",false,false,false,"christiane-endler",86,27,26,23,29,31,34,33,32,29,29
86,85,87,87,84,85,72,87,86,86,52,86,83,87,77,87,88,80,74,78,83,60,88,85,55,46,79,87,78,6,10,8,6,15,"81","54","84","83","87","79","9","2024-08-12","2030-06-01",0,52,"Argentina","Julián","Alvarez","J. Alvarez","Julián Alvarez",18633,1744,17029,246191,2343,86,89,"2000-01-31T00:00:00.000Z",24,240,"Atlético de Madrid",53,9,4,"atletico-de-madrid",19,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246191.png",6,9,2,3510,8,"Right",4,4,3,1,,170,71,"Male",,,"Yes","No",102500000,94000000,80000000,115000,105000,91000,"Finesse Shot, Flair","","86","84","81","87","57","82","ST","CAM",false,false,false,"julian-alvarez",17,71,69,65,71,84,81,85,85,85,84
72,71,62,45,93,83,92,88,71,86,25,91,79,87,59,80,91,55,91,68,78,23,90,80,30,20,77,58,75,10,15,10,10,7,"80","25","70","88","68","72","11","2021-06-17","2026-06-01",0,82,"Jamaica","Khadija","Shaw","Bunny","Khadija Shaw",19757,34455,5809,246219,2072,88,88,"1997-01-31T00:00:00.000Z",27,116017,"Manchester City",2216,8,3,"manchester-city",21,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246219.png",0,9,9,6509,432,"Right",3,4,4,1,,180,70,"Female",,,"Yes","No",108000000,99000000,84000000,9400,8600,7300,"Press Proven","","72","84","66","75","38","85","ST","-",false,false,false,"khadija-shaw",19,56,53,52,58,79,75,81,84,79,86
88,82,84,68,95,71,85,82,44,85,27,91,79,87,71,84,90,72,91,70,85,37,84,83,35,30,91,71,82,14,12,11,8,14,"86","34","77","84","81","68","12","2015-04-26","2025-06-01",0,18,"France","Marie","Katoto","Katoto","Marie Katoto",24189,19436,19436,246272,2203,88,91,"1998-11-01T00:00:00.000Z",25,116034,"Paris Saint-Germain",2218,9,1,"paris-saint-germain",9,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246272.png",0,9,8,8500,1,"Right",4,4,4,1,,177,66,"Female",,,"Yes","No",133500000,122500000,104000000,13000,12000,10500,"Press Proven, Trivela, Aerial","","85","87","75","82","44","74","ST","-",false,false,false,"marie-katoto",19,61,58,54,59,82,76,84,85,84,87
88,84,85,88,73,86,68,87,68,82,62,85,86,88,89,89,85,74,49,77,85,60,79,83,62,60,79,87,87,7,8,13,13,9,"78","61","83","78","87","79","10","2018-09-14","2027-06-01",0,14,"England","Bukayo","Saka","Saka","Bukayo Saka",5779,33098,33098,246669,2325,88,90,"2001-09-05T00:00:00.000Z",22,1,"Arsenal",13,9,2,"arsenal",7,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p246669.png",0,9,10,1024,1,"Left",3,4,4,1,,178,65,"Male",,,"Yes","No",132000000,121000000,103000000,230000,210000,180000,"Finesse Shot, Technical, Flair","","86","83","83","87","59","74","RW","RM",false,false,false,"bukayo-saka",17,77,73,65,73,86,82,85,85,86,80
44,36,29,40,64,38,63,86,31,35,14,10,68,20,13,12,10,12,7,29,31,11,62,13,15,14,12,14,26,83,83,83,85,85,"15","14","18","48","47","31","84","2024-07-02","2026-06-01",0,14,"England","Mary","Earps","Earps","Mary Earps",24468,10416,10416,247504,1278,86,86,"1993-03-07T00:00:00.000Z",31,116034,"Paris Saint-Germain",2218,9,1,"paris-saint-germain",27,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p247504.png",5,2,2,7500,3,"Right",1,3,4,2,,173,68,"Female",,,"Yes","No",39000000,36000000,30500000,6900,6400,5400,"Footwork","","40","22","28","37","12","49","GK","-",false,false,false,"mary-earps",84,26,25,25,29,29,33,32,30,27,28
79,76,88,90,72,88,73,87,62,90,79,79,89,90,68,89,72,62,50,86,89,74,68,68,77,65,56,79,53,12,7,11,8,8,"67","72","82","74","84","76","10","2020-08-04","2030-06-01",0,45,"Spain","Pedro","González López","Pedri","Pedri",29706,13830,29703,251854,2244,87,90,"2002-11-25T00:00:00.000Z",21,241,"FC Barcelona",53,10,8,"fc-barcelona",8,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p251854.png",0,3,4,1509,1,"Right",4,4,4,1,,174,60,"Male",,,"Yes","No",120000000,110000000,93500000,160000,150000,125000,"Incisive Pass, Long Ball Pass, Technical, First Touch, Relentless","","78","66","79","89","69","74","CM","CDM",false,false,false,"pedro-gonzalez-lopez",17,79,76,72,81,83,85,84,81,82,75
81,80,82,79,85,93,80,91,85,87,82,91,91,89,66,89,89,68,75,89,90,77,85,86,79,77,77,73,74,14,11,10,8,5,"80","78","82","86","83","85","10","2023-07-01","2029-06-01",0,14,"England","Jude","Bellingham","Bellingham","Jude Bellingham",18578,4162,4162,252371,2438,90,94,"2003-06-29T00:00:00.000Z",21,243,"Real Madrid",53,10,5,"real-madrid",5,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p252371.png",21,9,7,1039,2,"Right",4,4,5,1,,186,75,"Male",,,"Yes","No",190000000,174500000,148500000,300000,280000,240000,"Intercept, Slide Tackle, Technical, Flair","","81","84","80","86","78","86","CAM","CM",false,false,false,"jude-bellingham",18,82,81,80,85,86,88,88,88,86,86
82,79,82,85,73,91,62,84,72,82,81,66,74,80,85,77,62,40,59,77,86,84,53,40,84,83,46,77,47,13,8,15,5,14,"68","84","71","64","83","71","11","2023-07-01","2026-06-01",0,45,"Spain","Ona","Batlle Pascual","O. Batlle","Ona Batlle",28651,3926,28222,253436,2148,86,90,"1999-06-10T00:00:00.000Z",25,116325,"FC Barcelona",2222,10,1,"fc-barcelona",22,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p253436.png",19,3,2,7030,8,"Right",3,4,3,3,,160,51,"Female",,,"Yes","No",95500000,87500000,74500000,36000,33000,28000,"Whipped Pass, Jockey, Rapid, Relentless","","81","52","73","82","78","75","RB","LB",false,false,false,"ona-batlle-pascual",18,83,82,77,81,78,78,75,72,75,67
82,79,87,87,65,87,59,88,63,86,47,85,91,92,87,90,84,74,43,88,91,59,78,84,49,44,81,83,66,14,14,13,10,6,"78","51","86","75","85","73","12","2020-01-31","2027-06-01",0,21,"Germany","Florian","Wirtz","Wirtz","Florian Wirtz",12297,39786,39786,256630,2256,89,92,"2003-05-03T00:00:00.000Z",21,32,"Bayer 04 Leverkusen",19,9,2,"bayer-04-leverkusen",10,19,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p256630.png",6,5,1,1532,2,"Right",4,4,5,1,248400000,177,71,"Male",,,"Yes","No",156500000,143500000,122000000,135000,125000,105000,"Finesse Shot, Chip Shot, Technical, Flair, First Touch, Trivela","","81","80","86","88","48","69","CAM","ST",false,false,false,"florian-wirtz",19,72,67,57,71,87,85,88,86,87,79
87,80,94,93,79,78,59,89,59,83,65,89,84,84,67,94,86,59,74,79,86,64,80,81,62,64,75,75,61,6,9,8,11,8,"78","64","79","76","89","74","9","2020-06-03","2030-06-01",0,21,"Germany","Jamal","Musiala","Musiala","Jamal Musiala",17387,26641,26641,256790,2272,88,92,"2003-02-26T00:00:00.000Z",21,21,"Bayern München",19,10,6,"bayern-munchen",42,19,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p256790.png",3,9,5,1039,1,"Right",5,4,4,1,,184,72,"Male",,,"Yes","No",145500000,133500000,113500000,105000,96000,81000,"Incisive Pass, Flair, Trickster","","84","79","75","90","66","69","CAM","LM | CM",false,false,false,"jamal-musiala",17,74,72,67,73,84,82,86,86,85,83
91,90,90,91,78,88,63,86,62,70,69,83,83,87,92,88,78,80,63,79,81,56,83,70,69,57,69,86,68,7,6,11,8,12,"77","61","84","77","90","73","9","2018-06-01","2027-06-01",0,14,"England","Lauren","Hemp","Hemp","Lauren Hemp",21471,15389,15389,257008,2294,86,89,"2000-08-07T00:00:00.000Z",23,116017,"Manchester City",2216,8,3,"manchester-city",11,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257008.png",4,5,2,5519,8,"Left",4,3,4,1,,164,59,"Female",,,"Yes","No",101000000,93000000,79000000,6800,6200,5300,"Finesse Shot, Whipped Pass, First Touch, Quick Step, Trivela","","91","75","84","85","63","73","LW","LM",false,false,false,"lauren-hemp",16,78,75,67,74,85,81,83,83,85,79
76,78,81,81,72,81,62,88,63,89,52,87,89,89,85,87,85,81,62,86,87,45,85,85,53,40,70,86,90,7,6,10,14,14,"78","46","86","77","81","79","11","2023-09-01","2033-06-01",0,14,"England","Cole","Palmer","Palmer","Cole Palmer",7697,29231,29231,257534,2266,87,90,"2002-05-06T00:00:00.000Z",22,5,"Chelsea",13,8,1,"chelsea",20,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p257534.png",5,4,3,2022,4,"Left",4,3,4,1,,185,76,"Male",,,"Yes","No",121000000,111000000,94000000,200000,185000,155000,"Finesse Shot, Dead Ball, Whipped Pass, Technical, Flair, First Touch","Career Solid Player","77","84","86","86","50","70","CAM","RM",false,false,false,"cole-palmer",18,70,66,58,69,85,83,86,85,85,81
